created_at,source,text,userid_str,status_id_str,id,reply_userid_str,reply_status_id_str,name,birth,term_partisanship,term_type,term_state
2022-05-10T19:37:00Z,[],"This afternoon, I joined the @fxbgchamber to discuss the need to drive down the cost of food, gas, and other goods, address supply chain disruptions, cut red tape for small businesses, and support workforce training programs to remain competitive with nations like China. https://t.co/7UxplChY7i",1078771401497161728,1524111281921347590,6245737,NA,NA,Abigail Davis Spanberger,1979-08-07,Democrat,rep,VA
2022-05-10T19:45:07Z,[],The US already has more extreme pro-abortion laws than most countries. America is one of only 7 countries that allow elective abortions after 20 weeks of pregnancy--along with communist China and North Korea. The Democrats’ bill would entrench this radicalism in law.,968650362,1524113322358063106,6247211,968650362,1524113321133285379,Tom Cotton,1977-05-13,Republican,sen,AR
2022-05-10T19:55:06Z,[],"The month of May was orginally chosen to commemorate:

🇯🇵 The arrival of the Japanese immigrants (1943) 

🇨🇳 The contributions of Chinese laborers who worked on President Ulyses S. Grant’s historic transcontinental railroad (1869)",823552974253342721,1524115834519572490,6247155,823552974253342721,1524115831646433280,Anthony Brown,1961-11-21,Democrat,rep,MD
2022-05-10T19:55:06Z,[],"The month of May was orginally chosen to commemorate:

🇯🇵 The arrival of the Japanese immigrants (1943) 

🇨🇳 The contributions of Chinese laborers who worked on President Ulyses S. Grant’s historic transcontinental railroad (1869)",823552974253342721,1524115834519572490,6247155,823552974253342721,1524115831646433280,Anthony G. Brown,1961-11-21,Democrat,rep,MD
2022-05-10T20:31:00Z,"[{'url': 'https://t.co/I5PJOFyEPQ', 'expanded_url': 'https://www.reuters.com/world/china/satellite-images-raise-prospect-new-class-chinese-submarine-2022-05-10/?utm_medium=Social&utm_source=twitter', 'display_url': 'reuters.com/world/china/sa…', 'indices': [117, 140]}]","More evidence of China’s military advancement should alarm us all. Our defense efforts need to stay ahead of China.

https://t.co/I5PJOFyEPQ",264219447,1524124869209858049,6246654,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2022-05-10T20:40:22Z,"[{'url': 'https://t.co/vhMiyveMrj', 'expanded_url': 'https://www.rollingstone.com/politics/politics-news/trump-hurricane-gun-china-world-war-1350638/', 'display_url': 'rollingstone.com/politics/polit…', 'indices': [101, 124]}]","""Trump Thought China Had a ‘Hurricane Gun’"" This is the unquestioned leader of the republican party.
https://t.co/vhMiyveMrj",74508260,1524127224970067968,6246981,NA,NA,"Bill Pascrell, Jr.",1937-01-25,Democrat,rep,NJ
2022-05-10T20:59:32Z,[],"We should be especially concerned by Russia’s ability to exchange its SDRs for Renminbi, especially as Moscow is increasingly forced to turn to China in response to our sanctions.",2953974395,1524132051317927938,6246753,2953974395,1524131981218529280,J. Hill,1956-12-05,Republican,rep,AR
2022-05-10T21:16:07Z,"[{'url': 'https://t.co/vHegmvu78d', 'expanded_url': 'https://newstalkkzrg.com/2022/05/09/hawley-urges-biden-administration-to-keep-china-tariffs-in-place/', 'display_url': 'newstalkkzrg.com/2022/05/09/haw…', 'indices': [75, 98]}]","Senator Hawley urges Biden Administration to keep China tariffs in place 

https://t.co/vHegmvu78d",1080960924687704064,1524136224180645888,6245835,NA,NA,Josh Hawley,1979-12-31,Republican,sen,MO
2022-05-11T00:20:00Z,[],"From Iran to Russia, to China, and North Korea, our adversaries have been emboldened since President Biden stepped into office and began talks to reenter the disastrous Iran deal. https://t.co/Kl5XvFR253",1346873610875654147,1524182498615382016,6246228,NA,NA,Bill Hagerty,1959-08-14,Republican,sen,TN
2022-05-11T13:25:42Z,[],"If Ukraine can defeat Russia and Putin, citizens of Ukraine and neighboring states will once again feel safe in their homes. But if Russia were to conquer Ukraine, the challenges the world faces not only from Russia, but also from China and Iran will only increase.",1071840474,1524380228323270658,6247575,1071840474,1524380227056685057,Bradley Scott Schneider,1961-08-20,Democrat,rep,IL
2022-05-11T14:15:00Z,"[{'url': 'https://t.co/QtHVEMg5Ku', 'expanded_url': 'https://www.youtube.com/watch?v=-Q39YD-wqD8', 'display_url': 'youtube.com/watch?v=-Q39YD…', 'indices': [244, 267]}]","The key to protecting Taiwan is not simply to help them repel a Chinese invasion but to prevent such an attack from happening in the first place. I asked @DefenseIntel chief Lt. Gen. Berrier about this issue in our @SASCGOP hearing yesterday.

https://t.co/QtHVEMg5Ku",264219447,1524392633195393024,6248698,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2022-05-11T14:29:26Z,[],"Thanks to @Lynn4NYC for coordinating. We also visited nearby businesses to talk about how they can improve security. In addition, I’m working to help secure a visa for the mother of Zhiwen’s wife so that she can travel to NY from China to attend the funeral. #Queens 2/2",1051127714,1524396267807326208,6247480,1051127714,1524396262614781953,Grace Meng,1975-10-01,Democrat,rep,NY
2022-05-11T17:10:46Z,[],"As a senior defense appropriator, I'm questioning @SecDef Lloyd Austin, @thejointstaff Gen. Milley, and @DeptofDefense on America's National Defense Strategy, China as a pacing threat, challenges in Eastern Europe, and the impacts of proposed end-strength cuts. @HouseAppropsGOP https://t.co/HcKuVWyRle",234469322,1524436868900786183,6248559,NA,NA,Steve Womack,1957-02-18,Republican,rep,AR
2022-05-11T17:45:00Z,"[{'url': 'https://t.co/WaGu0uJyE8', 'expanded_url': 'https://www.americamagazine.org/politics-society/2022/05/11/cardinal-zen-arrest-hong-kong-242966', 'display_url': 'americamagazine.org/politics-socie…', 'indices': [202, 225]}]","Sadly but not surprisingly, China continues to trample human rights and religious freedom underfoot. Believers around the world are praying for Cardinal Joseph Zen and his fearless stand for freedom. 

https://t.co/WaGu0uJyE8",264219447,1524445481530654720,6248693,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2022-05-11T18:11:12Z,[],The Senate is again voting for an abortion bill that is more radical that Roe and forces an extreme agenda on every American. It nationalizes abortions for all nine months—making America just as radical as China and North Korea.,17976923,1524452073898754050,6248362,NA,NA,Cathy McMorris Rodgers,1969-05-22,Republican,rep,WA
2022-05-11T18:39:29Z,"[{'url': 'https://t.co/THCJwraxTI', 'expanded_url': 'https://www.foxnews.com/opinion/china-pharmacy-drugs-antibiotics-diana-harshbarger', 'display_url': 'foxnews.com/opinion/china-…', 'indices': [184, 207]}]","“The threat is simple; we are consuming medication acquired from our enemy. This isn’t surprising-China has never been our friend-but it is frightening”

Read my @FoxNews OpEd here.⬇️
https://t.co/THCJwraxTI",1345787285179162624,1524459195105525760,6248179,NA,NA,Diana Harshbarger,1960-01-01,Republican,rep,TN
2022-05-11T18:50:18Z,"[{'url': 'https://t.co/1urv0w6FgE', 'expanded_url': 'https://republicans-armedservices.house.gov/news/press-releases/rogers-and-wittman-biden-administration-s-new-shipbuilding-plan-wholly', 'display_url': 'republicans-armedservices.house.gov/news/press-rel…', 'indices': [118, 141]}]","I cannot overstate the importance of investing in our Navy to deter China and secure the future of our naval forces. 
https://t.co/1urv0w6FgE",15356407,1524461915518476291,6248280,15356407,1524461913727459329,Robert J. Wittman,1959-02-03,Republican,rep,VA
2022-05-11T18:50:18Z,"[{'url': 'https://t.co/1urv0w6FgE', 'expanded_url': 'https://republicans-armedservices.house.gov/news/press-releases/rogers-and-wittman-biden-administration-s-new-shipbuilding-plan-wholly', 'display_url': 'republicans-armedservices.house.gov/news/press-rel…', 'indices': [118, 141]}]","I cannot overstate the importance of investing in our Navy to deter China and secure the future of our naval forces. 
https://t.co/1urv0w6FgE",15356407,1524461915518476291,6250287,15356407,1524461913727459329,Robert J. Wittman,1959-02-03,Republican,rep,VA
2022-05-11T19:00:10Z,"[{'url': 'https://t.co/8s7ajIfXJi', 'expanded_url': 'https://www.intelligence.senate.gov/hearings/open-hearing-countering-people%E2%80%99s-republic-china%E2%80%99s-economic-and-technological-plan-dominance', 'display_url': 'intelligence.senate.gov/hearings/open-…', 'indices': [186, 209]}]","NOW: Vice Chairman Rubio speaks at an Open Senate Intelligence Committee hearing on countering the Chinese Communist Party's economic and technological plan for dominance.
 
Watch live:
https://t.co/8s7ajIfXJi",229966028,1524464396986159104,6248533,NA,NA,Marco Rubio,1971-05-28,Republican,sen,FL
2022-05-11T19:37:25Z,[],US financial investments in Chinese domiciled companies totaled more than $2.3 trillion in market value of holding at the end of 2020. All at risk of co-opting by the CCP.,13218102,1524473773516279810,6247991,13218102,1524473772182544384,John Cornyn,1952-02-02,Republican,sen,TX
2022-05-11T20:54:53Z,[],"NEW: I'm proud to announce I'll be hosting @RepMcGovern and @SenJeffMerkley at the ADAMS Center in #VA10 for a @CECCgov field event on May 18.

We will hear stories from members of Turkic ethnic groups and the local diaspora about the horrors and persecution they face in China. https://t.co/TeGbT3Crhs",1017819745880543238,1524493267840159744,6247444,NA,NA,Jennifer Wexton,1968-05-27,Democrat,rep,VA
2022-05-11T21:41:18Z,[],"We need to stand up for American workers, to invest in our economy, to reclaim American global leadership, and to stand up to China. We must lower costs for American families, secure our supply chains, and ensure good pay and safe workplaces for American workers.",798973032362606600,1524504950310592513,6249146,NA,NA,Val Butler Demings,1957-03-12,Democrat,rep,FL
2022-05-11T21:41:19Z,[],"My solar initiative will take on the Chinese Communist Party, and their forced labor industry. It will instead empower American workers like those right here in my home state of Florida, the Sunshine State.",798973032362606600,1524504954479722496,6249143,798973032362606600,1524504953229819905,Val Butler Demings,1957-03-12,Democrat,rep,FL
2022-05-11T21:54:23Z,[],I led an Intel hearing today on the national security threats posed by the Chinese Communist Party and its plans to dominate key technologies and supply chains. Maintaining American security and economic independence is a critical priority for me. https://t.co/sCrdQ5VPxq,7429102,1524508240029138945,6249104,NA,NA,Mark R. Warner,1954-12-15,Democrat,sen,VA
2022-05-11T22:02:57Z,"[{'url': 'https://t.co/FngmAsTLDw', 'expanded_url': 'https://www.nationalreview.com/news/hong-kong-police-arrest-pro-democracy-catholic-bishop/', 'display_url': 'nationalreview.com/news/hong-kong…', 'indices': [247, 270]}]",Cardinal Joseph Zen is arrested by Hong Kong Police. This is a reminder that China’s government does not respect human rights and freedom of speech. Hong Kong’s freedom have been taken. This is why we must stand close with Taiwan. ⁦@MOFA_Taiwan⁩  https://t.co/FngmAsTLDw,818975124460335106,1524510395964268549,6249288,NA,NA,Don Bacon,1963-08-16,Republican,rep,NE
2022-05-12T00:17:09Z,[],"The worst mistake the West made was not keeping India close. 

We could have had a bulwark against China of a billion English speaking capitalists.

Washington arrogance pushed an ally away. 

All we got was Indian tech CEOs from a culture with no respect for free speech.",1344356576786866176,1524544171868045312,6248108,NA,NA,Marjorie Taylor Greene,1974-05-27,Republican,rep,GA
2022-05-12T12:04:54Z,[],"""Rather than using American energy sources to help solve the problem and lower prices, the Biden Administration continues to carry out policies that only benefit Russia, China, Iran, Saudi Arabia, Venezuela and other apparent allies of this White House... (3/4)",2951574214,1524722283058716673,6250746,2951574214,1524722282333192194,Garret Graves,1972-01-31,Republican,rep,LA
2022-05-12T13:06:17Z,"[{'url': 'https://t.co/uuqnu5Yt4i', 'expanded_url': 'https://www.realclearenergy.org/articles/2022/05/11/the_clean_energy_minerals_reform_act_is_the_wrong_solution_for_american_mining_831823.html', 'display_url': 'realclearenergy.org/articles/2022/…', 'indices': [248, 271]}]","The so-called ""Clean Energy Minerals Reform Act"" will make it even harder to access clean energy minerals domestically while furthering our reliance on Russia, China, and the Congo. Instead, we must encourage domestic mining. Read my op-ed here ⬇️ https://t.co/uuqnu5Yt4i",1075830599007510535,1524737727182295041,6249717,NA,NA,Pete Stauber,1966-05-10,Republican,rep,MN
2022-05-12T13:41:14Z,"[{'url': 'https://t.co/DEG4r1tkMl', 'expanded_url': 'https://thehill.com/blogs/congress-blog/3482042-our-defense-budget-gap-threatens-americas-security/', 'display_url': 'thehill.com/blogs/congress…', 'indices': [245, 268]}]","I'm calling on us make new investments in our military to meet the challenges we have coming at us from Russia, China, North Korea and Iran. China in particular wants to match, and surpass us in military capability by the middle of the century. https://t.co/DEG4r1tkMl",76452765,1524746525787791362,6250991,NA,NA,Robert B. Aderholt,1965-07-22,Republican,rep,AL
2022-05-12T13:51:58Z,"[{'url': 'https://t.co/U1Dfi151lA', 'expanded_url': 'http://hudson.house.gov/press-releases/hudson-health-bills-advance', 'display_url': 'hudson.house.gov/press-releases…', 'indices': [256, 279]}]","As a member of @GOPLeader’s Healthy Future Task Force, I am focused on improving health care for all Americans.

I’m proud my commonsense bills to improve youth mental health, reduce drug costs, and hold China accountable have advanced in @HouseCommerce:

https://t.co/U1Dfi151lA",935033864,1524749223639453698,6251211,NA,NA,Richard Hudson,1971-11-04,Republican,rep,NC
2022-05-12T15:09:54Z,[],"We don’t have to choose between letting digital platforms write their own rules, allowing competitors like China and the E.U. write those rules, or leaving it to politicians in Congress.",224285242,1524768837278777345,6250469,224285242,1524768835005558785,Michael F. Bennet,1964-11-28,Democrat,sen,CO
2022-05-12T15:11:05Z,"[{'url': 'https://t.co/v5OMuDZUuV', 'expanded_url': 'https://twitter.com/foxnews/status/1524693377144479746', 'display_url': 'twitter.com/foxnews/status…', 'indices': [165, 188]}]","Biden wants pain at the pump so he can advance his pro-China Green New Deal! That's why Mayor Pete told you if you cant afford gas, just buy a $60,000 electric car! https://t.co/v5OMuDZUuV",1343656635907125250,1524769134462054403,6250098,NA,NA,Mary E. Miller,1959-08-27,Republican,rep,IL
2022-05-12T15:36:36Z,[],"We have an invasion at our Southern border and record high inflation effecting OUR country, so why are we borrowing $40 billon from the Chinese to give to the Ukrainians?
 
I joined @news_ntd to discuss. https://t.co/UpEylCjhK7",1083125649609506816,1524775557820518407,6249893,NA,NA,W. Gregory Steube,1978-05-19,Republican,rep,FL
